property_id,purpose,city,location,beds,baths,area_yard,price,date_added
Property_211,Sale,Karachi,"Bahria Town - Precinct 11-B, Bahria Town - Precinct 11",3,4,152 Sq. Yd.,8 Crore,2025-04-26
Property_212,Sale,Karachi,"Bahria Town - Precinct 8, Bahria Town Karachi",3,4,272 Sq. Yd.,1.05 Crore,2025-04-26
Property_213,Sale,Karachi,"Bahria Town - Precinct 6, Bahria Town Karachi",5,6,272 Sq. Yd.,2 Crore,2025-04-26
Property_214,Sale,Karachi,"Falcon Complex New Malir, Malir",5,5,500 Sq. Yd.,3.3 Crore,2025-04-26
Property_215,Sale,Karachi,"Falcon Complex New Malir, Malir",5,5,500 Sq. Yd.,9.9 Crore,2025-04-26
Property_216,Sale,Karachi,"Model Colony - Malir, Malir",6,6,137 Sq. Yd.,9.8 Crore,2025-04-26
Property_217,Sale,Karachi,"DHA Phase 6, DHA Defence",5,5,500 Sq. Yd.,2.65 Crore,2025-04-26
Property_218,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,600 Sq. Yd.,13.5 Crore,2025-04-26
Property_219,Sale,Karachi,"DHA Phase 8, DHA Defence",6,6,"1,000 Sq. Yd.",18 Crore,2025-04-26
Property_220,Sale,Karachi,"DHA Phase 8, DHA Defence",6,6,500 Sq. Yd.,35 Crore,2025-04-26
Property_221,Sale,Karachi,"DHA Phase 8, DHA Defence",6,6,666 Sq. Yd.,19 Crore,2025-04-26
Property_222,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,32 Crore,2025-04-26
Property_223,Sale,Karachi,"Clifton - Block 5, Clifton",5,5,"1,000 Sq. Yd.",22 Crore,2025-04-26
Property_224,Sale,Karachi,"Bahria Town - Precinct 10-A, Bahria Town Karachi",3,3,200 Sq. Yd.,31 Crore,2025-04-26
Property_225,Sale,Karachi,"DHA Phase 8, DHA Defence",5,5,500 Sq. Yd.,1.75 Crore,2025-04-26
Property_226,Sale,Karachi,"Falcon Complex New Malir, Malir",4,5,350 Sq. Yd.,7 Crore,2025-04-23
Property_227,Sale,Karachi,"DHA Phase 6, DHA Defence",6,7,500 Sq. Yd.,14.5 Crore,2025-04-25
Property_228,Sale,Karachi,"DHA Phase 7, DHA Defence",6,6,500 Sq. Yd.,17 Crore,2025-04-26
Property_229,Sale,Karachi,"DHA Phase 4, DHA Defence",4,4,300 Sq. Yd.,8.75 Crore,2025-04-24
Property_230,Sale,Karachi,"DHA Phase 7, DHA Defence",9,7,"1,000 Sq. Yd.",,2025-04-26
Property_231,Sale,Karachi,"KDA Scheme 1, Karachi",6,6,"1,000 Sq. Yd.",23.5 Crore,2025-04-25
Property_232,Sale,Karachi,"Andaleeb Cooperative Housing Society, Scheme 33",4,4,120 Sq. Yd.,40 Crore,2025-04-25
Property_233,Sale,Karachi,"Bahria Town - Precinct 16, Bahria Town Karachi",5,5,272 Sq. Yd.,2.3 Crore,2025-04-25
Property_234,Sale,Karachi,"DHA Phase 8, DHA Defence",5,6,500 Sq. Yd.,2.4 Crore,2025-04-25
Property_235,Sale,Karachi,"Bufferzone - Sector 15-A/5, Buffer Zone",6,6,240 Sq. Yd.,18 Crore,2025-04-25
Property_236,Sale,Karachi,"Bahria Town - Quaid Villas, Bahria Town - Precinct 2",3,3,200 Sq. Yd.,6.75 Crore,2025-04-26
Property_237,Sale,Karachi,"Bahria Homes - Iqbal Villas, Bahria Town - Precinct 2",3,3,152 Sq. Yd.,2.15 Crore,2025-04-26
Property_238,Sale,Karachi,"DHA Phase 6, DHA Defence",5,5,500 Sq. Yd.,1.68 Crore,2025-04-26
Property_239,Sale,Karachi,"Shadman Town - Sector-14/B, Shadman",5,6,240 Sq. Yd.,13.5 Crore,2025-04-26
Property_240,Sale,Karachi,"North Nazimabad - Block N, North Nazimabad",8,6,600 Sq. Yd.,4.6 Crore,2025-04-26
Property_241,Sale,Karachi,"Shadman Town - Sector-14/B, Shadman",9,6,240 Sq. Yd.,13 Crore,2025-04-26
Property_242,Sale,Karachi,"Shadman Town - Sector-14/B, Shadman",4,5,120 Sq. Yd.,5.9 Crore,2025-04-26
Property_243,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,"1,000 Sq. Yd.",3.5 Crore,2025-04-26
Property_244,Sale,Karachi,"Bahria Town - Precinct 1, Bahria Town Karachi",5,5,272 Sq. Yd.,30 Crore,2025-04-26
Property_245,Sale,Karachi,"Bahria Town - Precinct 4, Bahria Town Karachi",6,6,500 Sq. Yd.,3.1 Crore,2025-04-26
Property_246,Sale,Karachi,"Saadi Town, Scheme 33",6,6,400 Sq. Yd.,5.5 Crore,2025-04-26
Property_247,Sale,Karachi,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11",3,3,152 Sq. Yd.,6.9 Crore,2025-04-26
Property_248,Sale,Karachi,"DHA Phase 7, DHA Defence",5,4,500 Sq. Yd.,1.3 Crore,2025-04-26
Property_249,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,10.5 Crore,2025-04-26
Property_250,Sale,Karachi,"Bahria Homes - Iqbal Villas, Bahria Town - Precinct 2",3,3,152 Sq. Yd.,18.5 Crore,2025-04-26
Property_251,Sale,Karachi,"DHA Phase 5, DHA Defence",5,5,500 Sq. Yd.,9 Crore,2025-04-23
Property_252,Sale,Karachi,"Bahria Town - Precinct 8, Bahria Town Karachi",5,5,250 Sq. Yd.,2.75 Crore,2025-04-23
Property_253,Sale,Karachi,"DHA Phase 7, DHA Defence",4,4,500 Sq. Yd.,11.5 Crore,2025-04-23
Property_254,Sale,Karachi,"Bahria Hills, Bahria Town Karachi",5,5,500 Sq. Yd.,5.35 Crore,2025-04-23
Property_255,Sale,Karachi,"North Nazimabad - Block A, North Nazimabad",7,7,405 Sq. Yd.,,2025-04-23
Property_256,Sale,Karachi,"Gulistan-e-Jauhar - Block 3, Gulistan-e-Jauhar",6,6,400 Sq. Yd.,9 Crore,2025-04-25
Property_257,Sale,Karachi,"Naya Nazimabad - Block A, Naya Nazimabad",4,4,120 Sq. Yd.,9.4 Crore,2025-04-25
Property_258,Sale,Karachi,"Naya Nazimabad - Block D, Naya Nazimabad",3,3,120 Sq. Yd.,3.55 Crore,2025-04-25
Property_259,Sale,Karachi,"Saadi Town, Scheme 33",4,6,120 Sq. Yd.,3.4 Crore,2025-04-25
Property_260,Sale,Karachi,"DHA Phase 6, DHA Defence",4,5,600 Sq. Yd.,1.82 Crore,2025-04-25
Property_261,Sale,Karachi,"Bahria Town - Precinct 8, Bahria Town Karachi",5,5,272 Sq. Yd.,15.75 Crore,2025-04-26
Property_262,Sale,Karachi,"DHA Phase 8, DHA Defence",3,4,100 Sq. Yd.,2.8 Crore,2025-04-26
Property_263,Sale,Karachi,"Shadman Town - Sector-14/B, Shadman",6,6,240 Sq. Yd.,6.25 Crore,2025-04-26
Property_264,Sale,Karachi,"Shadman Town - Sector-14/B, Shadman",6,6,120 Sq. Yd.,4.4 Crore,2025-04-26
Property_265,Sale,Karachi,"Shadman Town - Sector-14/B, Shadman",4,4,120 Sq. Yd.,2.6 Crore,2025-04-26
Property_266,Sale,Karachi,"Clifton - Block 7, Clifton",3,3,167 Sq. Yd.,2.5 Crore,2025-04-26
Property_267,Sale,Karachi,"Sector 31 - Punjabi Saudagar City Phase 2, Scheme 33 - Sector 31",2,3,120 Sq. Yd.,2.6 Crore,2025-04-26
Property_268,Sale,Karachi,"DHA Phase 8, DHA Defence",4,4,120 Sq. Yd.,1.9 Crore,2025-04-26
Property_269,Sale,Karachi,"DHA Phase 8, DHA Defence",3,3,100 Sq. Yd.,5.75 Crore,2025-04-26
Property_270,Sale,Karachi,"Gulzar-e-Hijri, Scheme 33",4,4,120 Sq. Yd.,4.8 Crore,2025-04-26
Property_271,Sale,Karachi,"Bahria Homes - Iqbal Villas, Bahria Town - Precinct 2",3,4,152 Sq. Yd.,2.7 Crore,2025-04-26
Property_272,Sale,Karachi,"Bahria Town - Ali Block, Bahria Town - Precinct 12",3,4,125 Sq. Yd.,1.45 Crore,2025-04-26
Property_273,Sale,Karachi,"Bahria Town - Precinct 10-A, Bahria Town Karachi",3,4,200 Sq. Yd.,1.15 Crore,2025-04-26
Property_274,Sale,Karachi,"DHA Phase 5, DHA Defence",6,6,"1,000 Sq. Yd.",1.52 Crore,2025-04-26
Property_275,Sale,Karachi,"Bahria Paradise - Precinct 51, Bahria Paradise",5,6,500 Sq. Yd.,29 Crore,2025-04-26
Property_276,Sale,Karachi,"Bahria Town - Ali Block, Bahria Town - Precinct 12",3,3,125 Sq. Yd.,99 Lakh,2025-04-23
Property_277,Sale,Karachi,"Bahria Town - Precinct 10-A, Bahria Town Karachi",3,3,200 Sq. Yd.,1.73 Crore,2025-04-23
Property_278,Sale,Karachi,"Bahria Town - Precinct 31, Bahria Town Karachi",3,3,235 Sq. Yd.,1.33 Crore,2025-04-23
Property_279,Sale,Karachi,"Bahria Sports City, Bahria Town Karachi",4,4,350 Sq. Yd.,1.73 Crore,2025-04-23
Property_280,Sale,Karachi,"Bahria Town - Precinct 1, Bahria Town Karachi",5,5,272 Sq. Yd.,,2025-04-23
Property_281,Sale,Karachi,"DHA Phase 8, DHA Defence",5,6,500 Sq. Yd.,3.08 Crore,2025-04-25
Property_282,Sale,Karachi,"Gulshan-e-Iqbal - Block 13/D-1, Gulshan-e-Iqbal",7,7,400 Sq. Yd.,26 Crore,2025-04-25
Property_283,Sale,Karachi,"Gulshan-e-Iqbal - Block 2, Gulshan-e-Iqbal",9,7,240 Sq. Yd.,12.7 Crore,2025-04-25
Property_284,Sale,Karachi,"DHA Phase 6, DHA Defence",5,6,666 Sq. Yd.,9.8 Crore,2025-04-25
Property_285,Sale,Karachi,"Gulshan-e-Iqbal - Block 2, Gulshan-e-Iqbal",8,7,400 Sq. Yd.,18 Crore,2025-04-25
Property_286,Sale,Karachi,"DHA Phase 6, DHA Defence",6,7,"1,000 Sq. Yd.",13.95 Crore,2025-04-26
Property_287,Sale,Karachi,"DHA Phase 6, DHA Defence",4,5,800 Sq. Yd.,22 Crore,2025-04-26
Property_288,Sale,Karachi,"DHA Phase 5, DHA Defence",8,7,800 Sq. Yd.,17 Crore,2025-04-26
Property_289,Sale,Karachi,"DHA Phase 8 - Zone A, DHA Phase 8",8,7,"1,000 Sq. Yd.",26 Crore,2025-04-26
Property_290,Sale,Karachi,"Bahria Town - Precinct 27, Bahria Town Karachi",3,3,235 Sq. Yd.,27 Crore,2025-04-26
Property_291,Sale,Karachi,"Bahria Sports City, Bahria Town Karachi",4,4,350 Sq. Yd.,1.4 Crore,2025-04-26
Property_292,Sale,Karachi,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11",3,3,200 Sq. Yd.,1.7 Crore,2025-04-26
Property_293,Sale,Karachi,"Clifton - Block 5, Clifton",4,5,250 Sq. Yd.,1.6 Crore,2025-04-26
Property_294,Sale,Karachi,"Bahria Sports City, Bahria Town Karachi",4,4,350 Sq. Yd.,10 Crore,2025-04-26
Property_295,Sale,Karachi,"Buffer Zone, North Karachi",3,3,120 Sq. Yd.,1.39 Crore,2025-04-26
Property_296,Sale,Karachi,"Bufferzone - Sector 15-A/5, Buffer Zone",4,4,120 Sq. Yd.,1.8 Crore,2025-04-26
Property_297,Sale,Karachi,"Bufferzone - Sector 15-A/5, Buffer Zone",6,6,120 Sq. Yd.,2.9 Crore,2025-04-26
Property_298,Sale,Karachi,"Falcon Complex New Malir, Malir",5,5,500 Sq. Yd.,3.1 Crore,2025-04-26
Property_299,Sale,Karachi,"Falcon Complex New Malir, Malir",4,5,350 Sq. Yd.,9.8 Crore,2025-04-26
Property_300,Sale,Karachi,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",6,6,400 Sq. Yd.,7.85 Crore,2025-04-26
Property_301,Sale,Karachi,"Bahria Town - Ali Block, Bahria Town - Precinct 12",3,3,125 Sq. Yd.,1.21 Crore,2025-04-23
Property_302,Sale,Karachi,"Bahria Town - Precinct 1, Bahria Town Karachi",5,5,272 Sq. Yd.,3.25 Crore,2025-04-22
Property_303,Sale,Karachi,"Bahria Town - Quaid Villas, Bahria Town - Precinct 2",3,3,200 Sq. Yd.,2.23 Crore,2025-04-22
Property_304,Sale,Karachi,"Bahria Sports City, Bahria Town Karachi",3,3,350 Sq. Yd.,1.75 Crore,2025-04-22
Property_305,Sale,Karachi,"Bahria Sports City, Bahria Town Karachi",4,4,350 Sq. Yd.,,2025-04-22
Property_306,Sale,Karachi,"Bahria Town - Precinct 17, Bahria Town Karachi",5,5,500 Sq. Yd.,1.39 Crore,2025-04-25
Property_307,Sale,Karachi,"Saadi Town - Block 7, Saadi Town",2,4,120 Sq. Yd.,3.5 Crore,2025-04-25
Property_308,Sale,Karachi,"Naya Nazimabad, Karachi",4,5,120 Sq. Yd.,1.55 Crore,2025-04-24
Property_309,Sale,Karachi,"Gulistan-e-Jauhar, Karachi",9,6,400 Sq. Yd.,3.3 Crore,2025-04-24
Property_310,Sale,Karachi,"Musalmanan-E-Punjab Cooperative Housing Society, Scheme 33 - Sector 20-A",4,6,120 Sq. Yd.,10.5 Crore,2025-04-24
Property_311,Sale,Karachi,"DHA Phase 6, DHA Defence",7,7,500 Sq. Yd.,2 Crore,2025-04-26
Property_312,Sale,Karachi,"KDA Scheme 1, Karachi",8,7,800 Sq. Yd.,18 Crore,2025-04-26
Property_313,Sale,Karachi,"Bahria Town - Precinct 11-B, Bahria Town - Precinct 11",3,3,152 Sq. Yd.,28 Crore,2025-04-26
Property_314,Sale,Karachi,"Bahria Town - Precinct 10-A, Bahria Town Karachi",3,3,200 Sq. Yd.,1.4 Crore,2025-04-26
Property_315,Sale,Karachi,"Emaar Coral Towers, Emaar Crescent Bay",3,4,500 Sq. Yd.,1.7 Crore,2025-04-26
Property_316,Sale,Karachi,"Bahria Town - Quaid Villas, Bahria Town - Precinct 2",3,3,200 Sq. Yd.,13 Crore,2025-04-26
Property_317,Sale,Karachi,"Bahria Town - Quaid Villas, Bahria Town - Precinct 2",3,3,200 Sq. Yd.,2.75 Crore,2025-04-26
Property_318,Sale,Karachi,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",9,6,150 Sq. Yd.,2.75 Crore,2025-04-26
Property_319,Sale,Karachi,"Bahria Town - Precinct 31, Bahria Town Karachi",3,4,235 Sq. Yd.,4.99 Crore,2025-04-26
Property_320,Sale,Karachi,"Gulshan-e-Iqbal - Block 7, Gulshan-e-Iqbal",6,6,260 Sq. Yd.,1.08 Crore,2025-04-26
Property_321,Sale,Karachi,"DOHS Phase 1, Malir Cantonment",8,7,550 Sq. Yd.,6.99 Crore,2025-04-26
Property_322,Sale,Karachi,"Gulshan-e-Iqbal - Block 3, Gulshan-e-Iqbal",5,5,240 Sq. Yd.,12.5 Crore,2025-04-26
Property_323,Sale,Karachi,"North Nazimabad - Block B, North Nazimabad",6,6,200 Sq. Yd.,5 Crore,2025-04-26
Property_324,Sale,Karachi,"Gulistan-e-Jauhar - Block 1, Gulistan-e-Jauhar",6,6,300 Sq. Yd.,4.75 Crore,2025-04-26
Property_325,Sale,Karachi,"Gulshan-e-Iqbal - Block 13/D, Gulshan-e-Iqbal",8,6,400 Sq. Yd.,7.25 Crore,2025-04-26
Property_326,Sale,Karachi,"DHA Phase 6, DHA Defence",6,7,500 Sq. Yd.,10.5 Crore,2025-04-22
Property_327,Sale,Karachi,"DHA Phase 5, DHA Defence",4,4,"1,500 Sq. Yd.",24 Crore,2025-04-22
Property_328,Sale,Karachi,"DHA Phase 5, DHA Defence",4,6,500 Sq. Yd.,13.5 Crore,2025-04-22
Property_329,Sale,Karachi,"KDA Scheme 1, Karachi",10,5,"1,000 Sq. Yd.",32 Crore,2025-04-21
Property_330,Sale,Karachi,"PECHS Block 2, PECHS",7,6,600 Sq. Yd.,,2025-04-20
Property_331,Sale,Karachi,"DHA Phase 8, DHA Defence",3,4,100 Sq. Yd.,16.6 Crore,2025-04-24
Property_332,Sale,Karachi,"Falcon Complex New Malir, Malir",5,5,500 Sq. Yd.,5.5 Crore,2025-04-24
Property_333,Sale,Karachi,"DHA Phase 6, DHA Defence",4,4,500 Sq. Yd.,4 Crore,2025-04-24
Property_334,Sale,Karachi,"Askari 6, Malir Cantonment",5,6,375 Sq. Yd.,12.75 Crore,2025-04-24
Property_335,Sale,Karachi,"DHA Phase 6, DHA Defence",7,"1,000 Sq. Yd.",,6.3 Crore,2025-04-24
Property_336,Sale,Karachi,"DHA Phase 5, DHA Defence",5,6,"1,130 Sq. Yd.",23.5 Crore,2025-04-26
Property_337,Sale,Karachi,"DHA Phase 8, DHA Defence",6,7,500 Sq. Yd.,19 Crore,2025-04-26
Property_338,Sale,Karachi,"DHA Phase 8, DHA Defence",5,6,100 Sq. Yd.,19 Crore,2025-04-26
Property_339,Sale,Karachi,"North Karachi - Sector 7D-2, North Karachi",6,6,120 Sq. Yd.,4.5 Crore,2025-04-26
Property_340,Sale,Karachi,"Hansa Society, Scheme 33",4,5,120 Sq. Yd.,2 Crore,2025-04-26
Property_341,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",4,4,120 Sq. Yd.,2.48 Crore,2025-04-26
Property_342,Sale,Karachi,"Gulshan-e-Kaneez Fatima - Block 4, Gulshan-e-Kaneez Fatima",7,6,200 Sq. Yd.,2.65 Crore,2025-04-26
Property_343,Sale,Karachi,"Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal",9,6,240 Sq. Yd.,4.3 Crore,2025-04-26
Property_344,Sale,Karachi,"Gulistan-e-Jauhar - Block 3, Gulistan-e-Jauhar",6,6,240 Sq. Yd.,7.5 Crore,2025-04-26
Property_345,Sale,Karachi,"Gulistan-e-Jauhar - Block 12, Gulistan-e-Jauhar",6,6,240 Sq. Yd.,6.45 Crore,2025-04-26
Property_346,Sale,Karachi,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",5,5,240 Sq. Yd.,5.7 Crore,2025-04-26
Property_347,Sale,Karachi,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",5,5,600 Sq. Yd.,5.95 Crore,2025-04-26
Property_348,Sale,Karachi,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",8,6,400 Sq. Yd.,11.5 Crore,2025-04-26
Property_349,Sale,Karachi,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",6,6,400 Sq. Yd.,10 Crore,2025-04-26
Property_350,Sale,Karachi,"Scheme 33 - Sector 38-A, Scheme 33",6,6,120 Sq. Yd.,8.9 Crore,2025-04-26
Property_351,Sale,Karachi,"Bahria Town - Precinct 8, Bahria Town Karachi",5,5,272 Sq. Yd.,2.7 Crore,2025-04-20
Property_352,Sale,Karachi,"Bahria Town - Precinct 10-A, Bahria Town Karachi",3,3,200 Sq. Yd.,1.7 Crore,
Property_353,Sale,Karachi,"Bahria Town - Precinct 1, Bahria Town Karachi",5,5,272 Sq. Yd.,3.5 Crore,
Property_354,Sale,Karachi,"DHA Phase 6, DHA Defence",6,7,666 Sq. Yd.,17.5 Crore,
Property_355,Sale,Karachi,"DHA Phase 6, DHA Defence",5,5,500 Sq. Yd.,,
Property_356,Sale,Karachi,"Government Teacher Society - Sector 19-A, Scheme 33 - Sector 19-A",5,6,240 Sq. Yd.,9 Crore,2025-04-24
Property_357,Sale,Karachi,"DHA Phase 6, DHA Defence",5,6,500 Sq. Yd.,3.4 Crore,2025-04-24
Property_358,Sale,Karachi,"North Nazimabad - Block H, North Nazimabad",4,4,400 Sq. Yd.,11 Crore,2025-04-24
Property_359,Sale,Karachi,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",3,4,310 Sq. Yd.,18 Crore,2025-04-24
Property_360,Sale,Karachi,"North Nazimabad - Block N, North Nazimabad",6,7,256 Sq. Yd.,5.2 Crore,2025-04-24
Property_361,Sale,Karachi,"DHA Phase 8, DHA Defence",7,7,666 Sq. Yd.,6.5 Crore,2025-04-26
Property_362,Sale,Karachi,"Pir Ahmed Zaman Town - Block 1, Pir Ahmed Zaman Town",5,6,120 Sq. Yd.,32.5 Crore,2025-04-26
Property_363,Sale,Karachi,"Hansa Society, Scheme 33",5,6,120 Sq. Yd.,1.35 Crore,2025-04-26
Property_364,Sale,Karachi,"University Road, Karachi",4,4,120 Sq. Yd.,2.45 Crore,2025-04-26
Property_365,Sale,Karachi,"Gulistan-e-Jauhar - Block 3, Gulistan-e-Jauhar",6,6,120 Sq. Yd.,2.73 Crore,2025-04-26
Property_366,Sale,Karachi,"Gulistan-e-Jauhar - Block 3, Gulistan-e-Jauhar",4,4,152 Sq. Yd.,4 Crore,2025-04-26
Property_367,Sale,Karachi,"Gulshan-e-Iqbal - Block 9, Gulshan-e-Iqbal",10,6,600 Sq. Yd.,3.95 Crore,2025-04-26
Property_368,Sale,Karachi,"Gulistan-e-Jauhar - Block 9-A, Gulistan-e-Jauhar",5,5,150 Sq. Yd.,15.5 Crore,2025-04-26
Property_369,Sale,Karachi,"Garden City - Block A, Garden City",3,3,200 Sq. Yd.,2.65 Crore,2025-04-26
Property_370,Sale,Karachi,"DHA Phase 5, DHA Defence",7,6,800 Sq. Yd.,2 Crore,2025-04-26
Property_371,Sale,Karachi,"Gulshan-e-Iqbal - Block 10, Gulshan-e-Iqbal",4,4,120 Sq. Yd.,20 Crore,2025-04-26
Property_372,Sale,Karachi,"Gulshan-e-Iqbal - Block 10, Gulshan-e-Iqbal",6,6,400 Sq. Yd.,3.1 Crore,2025-04-26
Property_373,Sale,Karachi,"Gulshan-e-Iqbal - Block 11, Gulshan-e-Iqbal",4,6,200 Sq. Yd.,9 Crore,2025-04-26
Property_374,Sale,Karachi,"DHA Phase 8 - Zone B, DHA Phase 8",6,6,500 Sq. Yd.,4.75 Crore,2025-04-26
Property_375,Sale,Karachi,"Gulshan-e-Iqbal - Block 7, Gulshan-e-Iqbal",6,6,500 Sq. Yd.,17 Crore,2025-04-26
Property_376,Sale,Karachi,"DHA Phase 7 Extension, DHA Defence",3,5,100 Sq. Yd.,4 Crore,
Property_377,Sale,Karachi,"DHA Phase 8, DHA Defence",6,6,500 Sq. Yd.,21 Crore,
Property_378,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,"1,000 Sq. Yd.",19.75 Crore,
Property_379,Sale,Karachi,"Surjani Town - Sector 5B, Surjani Town - Sector 5",4,5,84 Sq. Yd.,1.03 Crore,
Property_380,Sale,Karachi,"DHA Phase 6, DHA Defence",6,7,"1,000 Sq. Yd.",,
Property_381,Sale,Karachi,"North Nazimabad - Block A, North Nazimabad",9,400 Sq. Yd.,,31 Crore,2025-04-24
Property_382,Sale,Karachi,"Metroville 3, Metroville",6,6,240 Sq. Yd.,8.75 Crore,2025-04-24
Property_383,Sale,Karachi,"Saadi Garden, Scheme 33",4,5,120 Sq. Yd.,3.65 Crore,2025-04-24
Property_384,Sale,Karachi,"Gulshan-e-Iqbal - Block 13/D-1, Gulshan-e-Iqbal",11,7,400 Sq. Yd.,2.25 Crore,2025-04-24
Property_385,Sale,Karachi,"Bufferzone - Sector 15-A/1, Buffer Zone",5,5,120 Sq. Yd.,14.5 Crore,2025-04-24
Property_386,Sale,Karachi,"Bahria Paradise, Bahria Town Karachi",5,6,500 Sq. Yd.,2.35 Crore,2025-04-26
Property_387,Sale,Karachi,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",9,6,160 Sq. Yd.,4.13 Crore,2025-04-26
Property_388,Sale,Karachi,"Gulshan-e-Iqbal - Block 4, Gulshan-e-Iqbal",8,6,300 Sq. Yd.,4.4 Crore,2025-04-26
Property_389,Sale,Karachi,"Punjabi Saudagar Society Phase 2, Scheme 33 - Sector 50",2,2,120 Sq. Yd.,15 Crore,2025-04-26
Property_390,Sale,Karachi,"Bahria Town - Precinct 31, Bahria Town Karachi",3,3,235 Sq. Yd.,2.5 Crore,2025-04-26
Property_391,Sale,Karachi,"Bahria Town - Quaid Villas, Bahria Town - Precinct 2",3,3,200 Sq. Yd.,1.28 Crore,2025-04-26
Property_392,Sale,Karachi,"Bahria Town - Precinct 11-B, Bahria Town - Precinct 11",3,3,125 Sq. Yd.,2.2 Crore,2025-04-26
Property_393,Sale,Karachi,"Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal",8,7,240 Sq. Yd.,1.1 Crore,2025-04-26
Property_394,Sale,Karachi,"Gulshan-e-Iqbal - Block 3, Gulshan-e-Iqbal",5,5,400 Sq. Yd.,12 Crore,2025-04-26
Property_395,Sale,Karachi,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",5,5,400 Sq. Yd.,8 Crore,2025-04-26
Property_396,Sale,Karachi,"Gulshan-e-Iqbal - Block 7, Gulshan-e-Iqbal",4,4,250 Sq. Yd.,8 Crore,2025-04-26
Property_397,Sale,Karachi,"Safoora Goth, Gulistan-e-Jauhar",4,4,120 Sq. Yd.,6.5 Crore,2025-04-26
Property_398,Sale,Karachi,"Scheme 33 - Sector 34-A, Scheme 33",3,3,120 Sq. Yd.,2.25 Crore,2025-04-26
Property_399,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",6,7,240 Sq. Yd.,1.75 Crore,2025-04-26
Property_400,Sale,Karachi,"Gulshan-e-Iqbal - Block 13/D, Gulshan-e-Iqbal",6,6,400 Sq. Yd.,5.3 Crore,2025-04-26
Property_401,Sale,Karachi,"Bahria Town - Ali Block, Bahria Town - Precinct 12",3,3,125 Sq. Yd.,1.3 Crore,
Property_402,Sale,Karachi,"Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal",9,6,400 Sq. Yd.,12 Crore,
Property_403,Sale,Karachi,"Bahria Town - Precinct 31, Bahria Town Karachi",3,3,235 Sq. Yd.,1.32 Crore,
Property_404,Sale,Karachi,"Bahria Town - Ali Block, Bahria Town - Precinct 12",3,4,125 Sq. Yd.,1.2 Crore,
Property_405,Sale,Karachi,"Bahria Sports City, Bahria Town Karachi",4,5,350 Sq. Yd.,,
Property_406,Sale,Karachi,"Cotton Export Cooperative Housing Society, Karachi",4,4,120 Sq. Yd.,1.75 Crore,2025-04-24
Property_407,Sale,Karachi,"DHA Phase 6, DHA Defence",5,6,500 Sq. Yd.,2.35 Crore,2025-04-24
Property_408,Sale,Karachi,"DHA Phase 6, DHA Defence",4,5,500 Sq. Yd.,11 Crore,2025-04-24
Property_409,Sale,Karachi,"Bahria Town - Quaid Villas, Bahria Town - Precinct 2",3,3,200 Sq. Yd.,10.8 Crore,2025-04-24
Property_410,Sale,Karachi,"Saadi Garden - Block 1, Saadi Garden",4,5,120 Sq. Yd.,2.25 Crore,2025-04-23
Property_411,Sale,Karachi,"DHA Phase 8, DHA Defence",6,6,500 Sq. Yd.,2.1 Crore,2025-04-26
Property_412,Sale,Karachi,"DHA Phase 6, DHA Defence",6,7,500 Sq. Yd.,16.5 Crore,2025-04-26
Property_413,Sale,Karachi,"Bahria Town - Precinct 1, Bahria Town Karachi",5,5,272 Sq. Yd.,13 Crore,2025-04-26
Property_414,Sale,Karachi,"Bahria Town - Ali Block, Bahria Town - Precinct 12",3,3,125 Sq. Yd.,3.05 Crore,2025-04-26
Property_415,Sale,Karachi,"Bahria Town - Precinct 11-B, Bahria Town - Precinct 11",3,3,152 Sq. Yd.,1.4 Crore,2025-04-26
Property_416,Sale,Karachi,"Sector 31 - Punjabi Saudagar City Phase 2, Scheme 33 - Sector 31",5,120 Sq. Yd.,,1.2 Crore,2025-04-26
Property_417,Sale,Karachi,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11",3,3,200 Sq. Yd.,2.65 Crore,2025-04-26
